Type,Start,End,Transcript
A8,910.9,918.34,"Veteran: But there was there was some people and other shifts that were like I am going to get in trouble i'm going to get caught, so I can get sent back home."
A8,918.79,935.77,"Veteran: i'm done with me a year and I was like how do I had when they gave that behavior and the answer was that relational style of leadership it's understood that there's a mission to be done it's understood that I am the authority figure in this mission."
A8,936.85,948.1,"Veteran: But what are your goals, what do you why did you join in this case the Marine corps, why did you come on this mission, you know, not everybody volunteered but."
A8,948.91,955.93,"Veteran: Good majority were selected, but you know why did you put yourself in a deployable position where you had a great."
A8,956.71,969.37,"Veteran: Physical test scores, and all of that so meeting their goals and I had one very problematic marine he was just a jokester and he was a rascal and."
A8,970.21,977.71,"Veteran: Well, he wanted to deploy he wanted to deploy more than anything in the world and during those months that's how I kept to motivate it."
A8,978.07,994.6,"Veteran: was like hey I talked to gunny one of our one of my bosses they had talked to him, he said, you need to do X and y you need to get your pull ups to 23 and you need to be able to tell me how to disassemble this truck and he said okay."
A8,995.74,1000.06,"Veteran: He said here's i'm going to do what I do i'm going to do what I need to do in order to meet Michael."
A8,1000.33,1011.34,"Veteran: All I did for each of those 15 to 17 people was help them meet their goals if they were, I just want to you know I just kind of wanted to do something cool kind of want to look good all right them up for an award."
A8,1012.78,1025.05,"Veteran: i'd be like you, you worked your butt off for me, and it would not be ethical as me as a leader not return the favor so breaking it down on a ground level and being."
A8,1026.82,1042.57,"Veteran: Not angry, but disappointed when when it's when it's failures come because you have that personal relationship and you're like man i'm i'm working i'm trying to work for you, but you're not going to work for me and and that's that's."
A8,1043.59,1048.51,"Veteran: During those three months during those horrible conditions that was enough to motivate them."
A8,1049.47,1055.41,"Veteran: And there were a lot of unmotivated people going around and there were a lot toxic behavior and that's."
A8,1056.13,1069.72,"Veteran: One of the reasons they gave me the achievement medal is because my guys stayed out of trouble that's they did their job that's all that that would that was asked, and so yeah probably a longer answer you hope for, but."
Q9,1071.25,1080.97,"Interviewer: But it is it's tough when things are tough to keep people motivated and it sounds like you've kind of found some secret sauce secret sauce there and making sure you figure out what."
Q9,1081.6,1086.49,"Interviewer: People need and what they want and being able to use that to motivate them said that's awesome."
Q9,1086.91,1094.08,"Interviewer: And had another question and I we've been talking about people, which is a huge part of of obviously like kind of leading auto manufacturing line."
Q9,1094.41,1106.32,"Interviewer: But for you and it sounds like you've had some experience, but like what was what were your biggest challenges and like and manufacturing products like what was your biggest challenge that you faced when you were doing the small rifle ammo."
A9,1107.43,1128.43,"Veteran: The biggest challenge I faced with the small rifle ammunition was a little particular because of the nature of the high explosives there's a there's a compound in the each primer that ignites the gunpowder in the round, so that tiny little compound when you're making."
A9,1129.48,1144.39,"Veteran: Excuse me 60,000 an hour is you've got to have 10,000 pound batches so it's very, very explosive and you have to find a gat blast proof building or make a blast proof building, which is pretty expensive."
A9,1145.98,1148.98,"Veteran: But the the number one."
A9,1150.09,1156.36,"Veteran: issue I ran into with the manufacturing was scalability."
A9,1157.62,1173.37,"Veteran: I could hire a team of 10 people and have them make by hand one primer every five minutes or I can purchase these machines for a whole lot of money because there's only one company that makes."
A9,1174.39,1182.49,"Veteran: And I can purchase these machines and make up to 60,000 primers now and that's what browning and all the."
A9,1183.72,1203.82,"Veteran: All the competitors would have unfortunately there's no in between there's no way to go from garage shop to intermediary okay now i'm a local supplier to regional supplier now so so that that jump."
A9,1205.2,1208.17,"Veteran: was definitely the biggest challenge."
A9,1208.917886,1215.574347,"Veteran: Umm was finding that specialty equipment at a price, where I."
A9,1215.91,1217.83,"Veteran: It would fit my business model."
Q10,1218.79,1224.13,"Interviewer: yeah no absolutely and I think what you're speaking of is not too different from a lot of challenges that."
Q10,1224.49,1226.74,"Interviewer: Manufacturing organizations face like because again."
Q10,1227.04,1236.76,"Interviewer: You have to have like the right material and, like the components and the right supplies to be able to do that for the least amount of money you want to make sure that you're not spending a ton of time in that production time and."
Q10,1237.09,1243.12,"Interviewer: To make sure that you don't have waste and then make sure that it's still high quality and the same, I think that those are challenges that."
Q10,1243.740606,1256.32,"Interviewer: Umm A lot of folks face in this industry, and I think that you've got to experience one piece of it, it sounds like you might have found the potentially a niche in the middle there that you might be able to find an answer to."
BCV,1258.93,1260.218381,"Veteran: know hahaha."
Q10,1261.06,1269.67,"Interviewer: awesome well and I don't know if he's gonna come in and yell at me for going over time again, but like i'm going to just kind of curious because you talked about like a lot with your leadership style and I know you were able to hone that."
Q10,1270,1272.76,"Interviewer: Through your time in the military, but how do you like, to be loved."
A10,1274.8,1284.91,"Veteran: I like to be led and I found this very early on, with a here's what we need to do."
A10,1286.59,1295.59,"Veteran: Here is my intent commander's intent is something that I love saying in the military here is commander's intent here is the mission and my vision go do it."
A10,1297.12,1301.29,"Veteran: i'm going to be over here not not anywhere near you."
A10,1301.482838,1302.425759,"Veteran: Hahaha"
A10,1302.67,1318.3,"Veteran: which I know is is is just everyone wants that and and it is very generally unrealistic, but I did have the fortune of having a couple lieutenants that took that approach."
A10,1318.69,1330.63,"Veteran: And it took a period of time to build up their trust to because it takes a tremendous amount of trust to say here's my vision here's the mission go do it and it took."
A10,1331.59,1335.94,"Veteran: Months maybe six to eight months to build up that level of trust, but once I had it."
A10,1336.84,1352.74,"Veteran: They knew they didn't have to waste any time with telling me how to do it, I was going to do it in a weird way that they knew for sure it was it was not going to be seen before, but it was going to be the most efficient and the people that the team like this."
A10,1354.45,1372.18,"Veteran: And yeah that's that that is my favorite style and also, in my opinion, the style that reflects trust up and down I trust you, you know to deliver a good product, and so I appreciate that."
A10,1374.1,1374.76,"Veteran: So, yes."
Q11,1374.79,1379.26,"Interviewer: You can deliver that to your your folks that have worked for you like so again, it sounds like you like."
Q11,1379.29,1392.73,"Interviewer: Being like hey, this is the end state I want go forth and do it, and whatever ways you come up and do it, I don't care as long as it's done it sounds like that's the style you prefer, do you usually you know, in turn, do that for folks who are working for you."
A11,1393.15,1406.83,"Veteran: I do, I do and I have even had it come up and bite me in the butt on a couple occasions but that'll have that'll that'll happen um I have with and I was notorious for doing it with."
A11,1407.91,1410.76,"Veteran: My senior lance corporals which are."
A11,1411.99,1421.35,"Veteran: Corporal and then just below that is most common rack Lance Corporal everyone gets that and then, once you above that is based on merit."
A11,1422.88,1428.22,"Veteran: So you can have a senior Lance Corporal they're about to get promoted a Corporal and they're good."
A11,1429.51,1441.87,"Veteran: And I would challenge and I love I love doing I would challenge them and i'd be like Okay, and so you are going to be a team leader, and I remember, I had."
A11,1443.52,1453.18,"Veteran: One female marine and she was killing it on all fronts, she volunteered in their off time she was doing online college great physical test scores."
A11,1453.9,1463.98,"Veteran: But she was about five two and maybe 95 pounds, and so I thought, how am I going to challenge her got it, so I took the biggest."
A11,1464.46,1476.1,"Veteran: office three guys I could, and I gave her a scenario I said, these guys are your team you're the team leader and they just messed up and you've got to discipline them how are you going to do it."
A11,1476.43,1493.77,"Veteran: And they they don't respect you they they are sexist and bigoted and it's it's a situation she's likely going to run into unfortunately it's true but, so I ran her through that situation, she did a great job we all did a little physical fitness."
A11,1495,1499.47,"Veteran: Exercise plan that you chew and we were all exhausted and feel great job."
A11,1500.97,1510.36,"Veteran: So yes, again a longer answer to your question is is once we build up that trust, then I am all for."
A11,1510.78,1522.21,"Veteran: Taking the hands off approach of here's What I want, I want you to see, I want to see creativity, I want to see you challenge this in a way that I could not have and in a way that i'm going to learn something from."
Q12,1525.21,1539.91,"Interviewer: awesome no that's great great answer well sounds like you're going to graduate in 2023 and go do big big thing so like in five years, where were you hoping to be five years from now, which is a relatively finite amount of time."
A12,1540.93,1549.9,"Veteran: Five years from now, I am hoping to be settled down in a House in the Dallas area."
A12,1551.04,1559.11,"Veteran: With a my dog and maybe nice lady, and maybe even some kids and."
A12,1560.82,1562.86,"Veteran: As far as career wise."
A12,1564.57,1576.06,"Veteran: I could have my own company, I could be working where i'm working now with a lot of the entrepreneur centers for veterans it's pretty open so pretty open door so."
IRR,1579.12,1581.37,"Interviewer: awesome well any any questions for me."
IRR,1582.42,1589.11,"Veteran: uh no ma'am no questions for you, thank you for your time and helping me do all this."
IRR,1589.68,1589.98861,"Interviewer: yeah "
