Type,Start,End,Transcript
A6,571.80975,576.525125,"Veteran: Instead of being, uh, stuck in a village, now I was seeing the whole picture."
A6,576.897,580.824,"Veteran: And I was helping you know, keep track, make uh-"
A6,581.4785,592.381875,"Veteran: Essentially, reporting everything, making sure everything was uh, working the right way, and of course, I wasn't the only one who would fix it whenever things went astray, I would, you know, have support."
A6,592.75375,597.112125,"Veteran: But my job was to make sure, you know, everything was fine and report everything."
Q7,601.604375,605.1,"Interviewer: What was that other thing I saw? Um...."
Q7,608.179125,617.1785,"Interviewer: Ok, here we go. Um, uh, requirement here is uh, using environmental systems to research institute products. Do you have any experience with those products?"
A7,617.937125,618.4875,"Veteran: [inaudible]"
A7,618.8445,628.6025,"Veteran: Yes sir. Our GIS, and uh, our map, essentially, as a geographer, I started off with a minor in GIS, so I am fairly familiar- "
A7,629.40575,636.48625,"Veteran: However, like I mentioned before, at school- and I hope my grades reflect this- um-"
A7,637.468,647.73175,"Veteran: It's, it's kinda like- it's a- it's a lot. It's a crash course, and especially with the full course- courseload, but often it's very much follow a recepie."
A7,648.535,654.87175,"Veteran: You know, at the very end, yes they give you one last project- a senior project, or you know, the final class project-"
A7,654.87175,660.1375,"Veteran: And that's the only time where, you know, you get a little bit of hands on- use-use your skills that you learned. "
A7,660.806875,667.575,"Veteran: But really, uh, what I was doing was I was following the recepie, try to make the grade, and so yes."
A7,667.575,671.516875,"Veteran: I am familiar with [inaudible], and it's generally the main system that I was using. "
A7,672.00775,676.663625,"Veteran: However, I- like I said, I'm ready to jump in industry, I'm ready to learn more."
Q8,677.452,686.46625,"Interviewer: Cool, I-I was not familiar with that, so that's maybe something they wouldn't ask us, they would see the [inaudible] and know that's an S3 product."
Q8,686.629875,694.930125,"Interviewer: Um, ok, about this time, towards the end of the interview, I generally like to ask people ""tell me about yourself"", ""what are your hobbies"", ""what do you like to do""."
A8,697.23575,702.6205,"Veteran: My hobbies. Well, I'd say I'm a- I've been told I'm very creative."
A8,703.54275,710.9505,"Veteran: I like art, I enjoy reading, I like playing guitar. Um, I like toiling, if I had a superpower-"
A8,711.15875,714.832875,"Veteran: it would- I'd break things. I'm a pro at breaking stuff."
A8,715.20475,721.125,"Veteran: However, i-it's in my nature to be a tinkerer, to fix things, to learn how things work."
A8,721.5415,728.86,"Veteran: I just have- I'm fairly- I have a pretty um, eclectic range of things that I like."
A8,729.0385,732.51925,"Veteran: And so, I like to tinker, I like to think, I like to imagine."
A8,733.144,737.9635,"Veteran: And- and so I like, also, creating stuff, I like uh, playing guitar, making music."
A8,738.335375,740.07575,"Veteran: I enjoy playing chess."
A8,740.715375,745.78775,"Veteran: Um, man I like mechanical stuff. I like cars, I like motorcycles."
A8,746.0555,750.384125,"Veteran: I ride a motorcycle. I always work on my Mustang, there's always something broken on a Ford."
A8,750.756,752.407125,"Veteran: [chuckling] Yeah."
A8,752.645125,761.748625,"Veteran: So uh, yeah, that's what I do, um, besides- I'm also part of um, a fraternity, but we're a Latino-based fraternity."
A8,762.18,767.996125,"Veteran: So I mean, I do have a passion for helping people who kinda look like myself."
A8,768.10025,770.4505,"Veteran: Because growing up in rural Oklahoma-"
A8,771.357875,775.8055,"Veteran: We didn't have um, I didn't have that many uh, people to look up to."
A8,776.31125,781.115875,"Veteran: You know, over there, the job was to- you end up in a meatpacking, processing plant-"
A8,781.60675,785.3255,"Veteran: And so, I want to be that guy who other people look up to."
A8,785.548625,793.12,"Veteran: Because you know, it's not that we can't, it's that the opportunities aren't there.And if you- if another kid who looks like me-"
A8,793.759625,798.400625,"Veteran: if I give him that chance, that belief in himself, I'm more than sure, and you know, and-"
A8,798.787375,805.82325,"Veteran: And so I have a passion for helping, uh, the Latino cause, and also any minority- or anyone in general-"
A8,806.35875,811.327,"Veteran: And so yeah- I definitely have passion for helping people, because if I can do it, they can do it."
A8,811.847625,814.673875,"Veteran: You know, that-that's me."
IRR,815.93825,822.498125,"Interviewer: And then you generally- the last question you'll get in an interview, in any interview, is uh, is there anything you'd like to know about the company? "
IRR,823.25675,835.201375,"Interviewer: Um, cause remem- one thing to remember, cause I'm sure you haven't job hunted a lot- is it works both ways. Not only is the interviewer looking to see if you're a good fit for the company, you should be looking at the company to see if they're a good fit for you."
IRR,837.507,844.542875,"Veteran: I'd like more information as to uh, how does GIS work with the company, how-how does that integrate."
IRR,847.8005,853.9885,"Interviewer: Ok, something along those lines would be a question I- I don't know, cause I'm not an actual member of the company um-"
IRR,855.80325,860.14675,"Interviewer: Mm-kay, so you'd ask more about some of the technical sides of it and how it works? Ok, cool."
IRR,860.50375,867.16775,"Veteran: Essentially, I'm-I'm- I would like to get a better grasp because it- like I mentioned, my weak points, I feel, is experience. "
IRR,867.866875,870.663375,"Veteran: And I'm trying to gauge, how am I gonna um- "
IRR,871.03525,876.0035,"Veteran: How can I better my technical expertise to better suit the company itself."
IRR,876.56875,882.22125,"Veteran: And I guess I didn't word it well enough, but that is my general- that's the idea behind that question."
IRR,882.39975,883.604625,"Interviewer: The kind of things you'd ask, ok. Cool."
IRR,884.675625,894.77575,"Interviewer: Alright, uh, well, that concludes this part of it, so thank you very much, uh, go grab the researcher and let him know, and uh, the resume looks really good-"
IRR,894.77575,902.8975,"Interviewer: I-I like how you've laid the things out. Um, because you got your relevant [inaudible] for here's the things that will be applicable to this type of job, right at the top."
IRR,903.507375,914.038875,"Interviewer: Uh, you got good listing of skills, also high up. And, I-I- coming from a computing background, is like skills, and applicable stuff is- is actually more important than your work history."
IRR,914.128125,921.535875,"Interviewer: Work history is a bonus, but you have to have the particular skills to know that ""hey, when we start, you'll be successful"". At least enough to, you know- "
IRR,922.279625,927.188375,"Interviewer: That whatever else you've done for some other company can be applicable to us."
IRR,930.089,930.877375,"Interviewer: Eehh"
IRR,931.54675,939.57925,"Interviewer: But it's-it's-it's uh, no- the master driver is just like, to me, that was just one of those- I have never heard of a master driver, I have to ask that question. "
IRR,940.099875,943.521125,"Veteran: Hahaha"
IRR,944.562375,949.129,"Interviewer: Yeah b-b-that's-that's job history, which is fine to have on there. Um-"
IRR,950.095875,962.695,"Interviewer: I'm-I'm well experienced in my field, so like- all of my resume is definitely work-related. But as someone who's newer in the field, yeah- you're gonna have unrelated jobs and we expect that all the time when we're hiring entry-level people."
IRR,963.007375,970.22175,"Interviewer: It's just that yes, you have worked a job before, yes you know how to keep a schedule, yes you know how to work on a team, yes you know how to not piss off a manager, type of stuff."
IRR,970.831625,975.69575,"Interviewer: You know, but you've kept this job for over a year, so you're doing good. Um-"
IRR,976.424625,980.87225,"Interviewer: But yeah. So that's about all the feedback I can give you right now."
IRR,982.136625,984.353,"Veteran: Alrighty, well thank you sir, I really appreciate your time."
IRR,985.141375,985.966354,"Interviewer: No problem"
