Type,Start,End,Transcript
A2,282.299946,289.309826,"Veteran: Yes, no, absolutely uh. And the reason for the the transition was because I was let go from the company that that I was with"
A2,289.861199,305.422677,"Veteran: um was, you know, they We went from outsourcing. They went to complete outsourcing all their engineering. So um was real involved with scouts at the time. So one of the the parents of one of the kids was a physician."
A2,305.882914,313.574796,"Veteran: So he's, you know, he said, What would you like? You know, What do you? What are the things that you like about your job, or what would you? Um, What are you looking for?"
A2,314.569697,334.49,"Veteran: And I and I told him that I like the fact that I got the opportunity to interact with with people or different customers, that I, that the the <NAME> and <NAME>. But then I really like the technical side it as well. Just uh, you know, coming from the marines and being involved with the communications, and such"
A2,334.590765,343.380836,"Veteran: so really like that. And he said, Well, Have you thought about pharmaceutical sales? Um! And so uh, so I I hadn't really heard about"
A2,343.815251,363.152799,"Veteran: about it. So he had a you know one of the reps that called on him at the time, he said. Hey, here's Here's his name and and phone number. I'll let him know that you're going to call him to get more information. So talk to him for you, then, you know, for for coffee, and and really got inside of what happens on on a day to day basis,"
A2,363.716323,380.503581,"Veteran: so really interested me at that particular time. So that's when I went kind of looking investigating um companies as well that I'd like to go to work for. Uh and really the process I did with that was uh you know"
A2,381.44532,382.370351,"Veteran: Really, uh"
A2,383.375885,383.64018,"Veteran: uh,"
A2,384.452809,392.371012,"Veteran: talk to the physicians that I knew, and if they had, or if they knew somebody within that company if I could get their contact information from them"
A2,393.016559,404.729058,"Veteran: uh and was able to connect with someone, and at that particular time they didn't have anything open, but they said there might be, so they once a position opened up they let me know,"
A2,405.275875,413.491788,"Veteran: and then that's when you know they referred me into the company. And then, you know, through the interview process was able to get on with the <NAME> uh at the time."
Q3,414.280115,429.230982,"Interviewer: Yeah, that that's great. That's great. And and what is then? What are what are the rules for them? The common practices that you're following when you're going to a new company or a new hospital, you know, to promote your product."
A3,429.840074,448.03994,"Veteran: I think the the biggest thing for for me whether there there's there's two things. First of all, it is is the product. Unfortunately, the pharmaceutical industry does have a bad reputation based on the practices of some companies. Uh, it's very highly regulated as to what we can and cannot"
A3,448.412079,453.260516,"Veteran: say if it's not approved by the Fda, we we aren't allowed to talk about it."
A3,453.748094,483.160731,"Veteran: Um! But there are companies that do tend to uh skirt around things or push the push boundaries. So I think the biggest one of the biggest thing was the integrity of the company, as well as the the products that uh that they promote. Um, you know. I think the especially you know I've had the the the privilege of of promoting <NAME>. And now, <NAME>, which are ground breaking therapies for for patients. So I think that's"
A3,483.418949,502.186897,"Veteran: really um. It really helps when you're going into into a physician. And hey, let me tell you how I can, you know, not only help you, your patients, but your your practice as well, uh, so that you know to to know at the end of the day that what I'm doing is helping others. And I think that's one of the big things that you know"
A3,502.776243,521.896584,"Veteran: about being in the marines as well, was knowing the fact that hey? I'm contributing to to to greater effort a bigger cause. Um! So that was. You know that that integrity is, you know, really one of the most important things, and and I think the the culture is the second. You know culture is,"
A3,522.321885,533.208085,"Veteran: you know it. It's at the end of the day. It's it's work, but we spend a lot of our time during the course of the day, you know, interacting with our co-workers."
A3,533.607564,548.468814,"Veteran: Um, as so culture, it is a lot, you know, a company that shows that they care about their people is, is very important, and that's you know. They do it in in several different ways. But just to show that that your value means means a lot."
Q4,548.699692,566.598809,"Interviewer: Yes, yes, yes and they do have um you have been, you have led large teams both in as part of your military experiences and I guess later on. Um if you were asked now to lead a team like that, how would you approach this in our company?"
A4,567.30967,575.537735,"Veteran: Well, I think the the three, the three things that I always focused as a leader in the marines were, were mine, were morale,"
A4,576.312391,592.426762,"Veteran: mission and or the you know, morale, mission and marine. So first office is, take care of the marines. To take care of your people, you know, as leaders. That's our job. And yes, we have a uh responsibility to"
A4,592.858139,611.068638,"Veteran: the the corporation, you know, to produce profits, or you know. Uh goals, whatever they may be. Um! And then morale is just. Uh, you know you take care of their of of your people first off. You take care of the culture and a a inviting place to come,"
A4,611.457485,626.045326,"Veteran: and I've always found when you take care of those two, three, two things the people take care of the mission. They take care of the goals, and you know, I I think, as as jobs for for us is as a leader. That's my responsibility to take"
A4,626.514677,635.35791,"Veteran: um to be the buffer between. You know the higher ups and the people that that work for us, you know, so that way. They can focus on the job,"
A4,635.941181,660.756004,"Veteran: you know. Go through and and sort out the you know. We get a million emails, you know, in the course of a week, but really filter the ones that are important that they need to to know about. And then just transparency, you know, I think you know, especially when times get tough and and within a recession, of course, people start to worry, hey, you know, possibly lay offs, or whatever it might be, but just to be transparent with them, and let them know you know"
A4,661.28915,663.894122,"Veteran: good better, you know, or in different, that."
A4,664.828266,673.194554,"Veteran: Just so they know. I think the things that will uh ruin a culture more than anything is that is,"
A4,673.683651,686.497377,"Veteran: you know, any sort of ambiguity or concern, and that stresses people out, you know, especially especially this time of year. I mean it. It's already stressful with the holidays coming up. But then, if there is a thought that somebody might be"
A4,686.795089,696.066661,"Veteran: worrying, you know, worry about their their their job is is is crucial to making sure people stay focused and make sure we hit the goals that we need to."
Q5,697.416993,706.519964,"Interviewer: Yes, yes, that's a that's I. I completely agree. And if you were asked to select your personnel, select people in your team, how would you do that."
A5,707.786755,710.861078,"Veteran: Um, I I think first off is um."
A5,713.002774,722.792304,"Veteran: It's several factors, you know. I I think that the people that really want to to be there more more than anything. It is is important. Um!"
A5,723.260135,738.279354,"Veteran: And you know, I think a lot of times people look at skill, level skill. It is good, but at the you know, I think first off is that can be learned. You know a lot of those skills can be learned, so I think people that want to be there and want to learn um"
A5,739.155779,741.725815,"Veteran: as well as people that"
A5,742.85894,760.560596,"Veteran: just you know that enjoy coming to work and having fun. A lot of it is personality, and that goes into building a good culture. So, having a group of people that work well together is absolutely important. I've worked with people that are very skilled,"
A5,761.098298,764.362487,"Veteran: but at the same time, you know they are"
A5,764.974618,788.156587,"Veteran: uh very protected about. Oh, no, they don't want anyone to know what they're doing, or they're how they're doing it. Anything to steal their ideas. I you know, like to to share ideas, so you know. Good. You know a good team members, so to say, there are a lot of people that are skilled but not necessarily team members. So people that are team members, Um, you know, want to be there, and ultimately, you know, in"
A5,789.096807,795.455065,"Veteran: just want to have fun. I think the the times I've always done best in the teams that I've been on are the ones that got"
A5,796.247948,799.609349,"Veteran: the job done, but then had fun. Had fun while they were doing it."
IRR,801.099423,805.347881,"Interviewer: Ya and this is the culture of our company as well so it's really nice to hear we are allied"
IRR,806.957951,809.275845,"Interviewer: And do you have any questions for us?"
IRR,811.159323,818.295274,"Veteran: Um, no, not at at this time. No, I think. Uh, you know, if I come up with with anything, I will uh,"
IRR,819.196002,821.899704,"Veteran: I will let you know. Uh, I I think. Uh,"
IRR,823.783183,839.054544,"Veteran: I think just talking, you know, talking to to you today is really giving me a sense of you know kind of the what the the company is is all about. Uh, I guess my question would be. What's your timeframe as far as the interview process, and what's the next step."
IRR,839.649966,855.661049,"Interviewer: Yes, yes, so we're doing a few interviews now, but we will. Um. We are very excited to have a guide for this position, and we see a very good fit, and we will definitely let you know within the next ten days about our future steps. But we're very excited."
IRR,855.973949,857.34099,"Veteran: Thank you very much."
IRR,858.586516,859.654326,"Interviewer: Thank you so much!"
