Type,Start,End,Transcript
A5,390.203634,397.843415,"Veteran: Um, and I would say for most [inaudible] positive, uh, had anyone come back in be uh, uh, hostile, so-"
A5,398.220378,406.312514,"Veteran: Um, but, you know, uh, again, kind of breaking it down, um, like [inaudible] a problem, or situation that they have or-"
A5,406.538691,419.129251,"Veteran: -um, the futures- goals they wanna achieve, and, just kinda building a pathway, and hopefully at the end- at the end of- right course of action that they [inaudible] in the military."
A5,419.506214,423.602543,"Veteran: -they'll be, uh, now, uh, pursuing greater education etc., stuff like that."
Q6,427.497826,432.448605,"Interviewer: Um, HR is not my area [laughs]."
Q6,434.207765,437.826609,"Interviewer: -trying to find something to pick out to ask you about. Um-"
BCV,438.027655,442.953303,"Veteran: Look I was [inaudible]- career in the military, or a month ago, so I'm still coming into."
Q6,443.355397,448.934447,"Interviewer: Yep, oh I- here's-here's one that they're going to ask you, but I already know the answer, because I'm from the military as well."
Q6,449.261149,451.397271,"Interviewer: Ability to travel internationally. "
A6,451.598318,456.473705,"Veteran: Yeah uh, I could leave tomorrow. Uh, be packed and ready to go in about 4 hours, uh-"
A6,457.051714,466.048561,"Veteran: -so yeah, I love travelling. Um, the older I get, I don't like airplanes, but I certainly um, not opposed to travelling-"
A6,466.827618,472.381537,"Veteran: -travel everywhere. Um, part of my previous job, so- represent-"
Q7,477.307185,481.629693,"Interviewer: Here's something that I'll ask. Change managment- what change management systems do you have experience with?"
A7,483.89147,485.9522,"Veteran: Oh, um, so uh-"
A7,490.123922,493.667373,"Veteran: -almost rudimentary change managment, you know-"
A7,494.371037,499.196162,"Veteran: -process, there's nothing- there's no particular, um-"
A7,500.251658,509.499813,"Veteran: -program. Um, it's usually someone new, or someone from- has a different base, or a different part of the, uh-"
A7,509.826514,517.717603,"Veteran: -the Air Force, or Texas A&M come in, they have fresh new ideas, and then solely start implementing them in order to change it."
A7,518.094566,527.041151,"Veteran: Um, and then, at that point, once that idea or process is brought in, um, you- uh, change it."
BCI,527.719685,537.344803,"Interviewer: And-and I'm sorry for the ""wow"", it's just that it- my brain went somewhere entirely different, cause I- my background is IT, and that word has an entirely different meaning in the IT world. [laughs]"
A7,537.772027,545.637986,"Veteran: Well, I mean, so, I'll be honest with you, so I'm working on an MBA- first time I heard about change management was about 3 weeks ago, so I think I hit it on the head with that one. Uh-"
A7,546.06521,559.459957,"Veteran: I know it's just um, essentially goes along with just, um, adjusting to change. Uh, you know, it comes down to what a supervisor needs to, or a leader, and uh, for this matter-"
A7,559.811789,567.878794,"Veteran: Um, the uh- leader, or person that's in that role needs to understand their people's strenghts, weaknesses- those people's uh, "
A7,568.582458,572.72905,"Veteran: -hesitat-hesitation to be changed, and why they're hesitant to that change."
A7,573.281929,577.302866,"Veteran: Um, it's-it's like a big schmorgasboard of things to look at."
A7,577.529043,583.862019,"Veteran: I know- I think- from like, a human resources, my current position, it's not as high, I would say-"
A7,584.088197,587.807564,"Veteran: -so I kinda think I kinda went in there with a little bit different of a perspective."
A7,587.807564,594.416979,"Veteran: But if you're going from a leadership mentor, that's a lot of different aspects, a lot of different um-"
A7,595.748915,600.574039,"Veteran: -areas you need to look at, in order to ensure that change management is successful."
BCI,601.428489,613.114337,"Interviewer: Yeah-yeah, in IT it's a very formalized system, with ""these are the changes we're making to this system, here's the scripts to roll them foward, here's the script to roll it back if we have any issues""- it-it's a very formalized, regimented process-"
BCI,613.742609,621.859875,"Interviewer: -and we actually have different change management systems in which you can put in all this information, and they can- the system can automatically roll it forward or roll it back."
A7,623.041026,631.133162,"Veteran: I noticed that uh, the research that I've done for my classes- every time I put in change management, a lot of IT sources comes up."
BCI,631.711171,632.188658,"Interviewer: Mm-hmm."
A7,632.364574,644.301731,"Veteran: I don't need it for IT, I kinda need it for project management, and you like- you have the project scope stuff like that, you can [inaudible]- your change management processes outlined in that, so I mean it's kind of, kind of-"
A7,646.010629,648.046229,"Veteran: I mean, it's a broad question, but-"
BCI,648.046229,659.882862,"Interviewer: It is, and it's just- it's just so funny because that- that word hit me, and I asked you about systems you'd use, and then you start talking about stuff other than systems, and I'm just like, ""wow, ok, yeah""- do- the two terms are totally divorced."
A7,660.159302,666.215838,"Veteran: And I think what- and I don't even know if they're truly divorced, I think, in a lot of ways, they're probably a lot similar, but-"
A7,666.84411,670.563477,"Veteran: - as far as IT side, I mean I'm IT illiterate."
BCI,670.915309,674.810591,"Interviewer: I'm sure IT side is much much more regimented than the human resources side of it. "
A7,675.0619,675.539386,"Veteran: Right, yes."
BCI,675.840957,687.551936,"Interviewer: Human resources, you're dealing more with the people, how can you get people to change, how can you get people to accept the changes that are going on, and listen to their questions and queries about, maybe the change isn't the best thing."
A7,688.280731,698.885953,"Veteran: Absolutely, absolutely, I mean, like you said, you can come up with a different idea on something, and you know, me as a smaller level human resources person might have tried something similar to that-"
A7,699.061869,715.371795,"Veteran: -and have x,y,z- why it doesn't work, you know. So um, so yeah, like I said, it- through research, I do notice that change managment does come up a lot as an IT [inaudible]-specific [inaudible]- like I specifically have to go in, and go project management."
Q8,718.412629,731.530936,"Interviewer: Ok, and according to local, regional, global policies, uh- has there been any policies- passed down, uh, in a job, that you had a problem with, and how did you resolve that issue?"
A8,733.290096,742.990607,"Veteran: Um, so, coming from the military, it's either, you typically don't have issues with it, if you do you get over it, it's like kinda-"
A8,743.66914,752.46494,"Veteran: -bring that into everything I kinda do. Let's say you're paying me to do something, I try to leave my personal beliefs, and-"
A8,753.545567,758.697393,"Veteran: -differences ouf of the workplace, uh, if I ab-absolutely have an issue with it-"
A8,758.898439,766.337173,"Veteran: -um, this never happens, but I think- I would like to think that I would move on, or try to find a different focus somewhere that-"
A8,766.563351,781.063855,"Veteran: -went along with my ideals a little bit more. However, um, openly bad-mouthing, or um, is not really my uh I guess, course of action."
A8,781.063855,782.596838,"Veteran: What was the last part of that question too?"
BCI,783.727726,791.216722,"Interviewer: I Oh, I said, uh, if-if there's been any policies that you've been, uh, dislike to- that you'd have to pass down, you know, how would you resolve those issues?"
BCI,791.870124,793.855462,"Interviewer: And you pretty much covered that with-"
BCI,794.936089,797.172735,"Interviewer: -accept it, or I'll have to find work elsewhere."
A8,797.398913,803.656496,"Veteran: Yeah, I mean it's- it's a simple- like you know, obvious-obviously I- I'm in the military, government side, so it's not that simple-"
BCI,804.033459,805.164347,"Interviewer: No it's not."
A8,805.465918,810.291042,"Veteran: You know, so it's like uh, you kinda deal with it and, uh-"
A8,811.472193,817.000981,"Veteran: You- I don't know, there's, I don't- there's really not a second option, other than prison. Um-"
A8,817.151766,826.676361,"Veteran: -so, uh, or dishonorable discharge. So, uh-the-the civilian side, I'm still new to it, um, but I- I would like to assume that I either have a-"
A8,827.656465,836.301479,"Veteran: -somewhat of a say, in it, or I could just move on, if it was that, um-"
A8,837.809331,845.826074,"Veteran: -going against my personal beliefs that much. But I don't- I haven't ran into anything that crazy, so yeah- "
Q9,846.127645,854.621874,"Interviewer: Ok. Um, I think I've hit most of the things on here, um, oh- here's a good one- uh- "
Q9,854.747529,866.961125,"Interviewer: -I see that uh, you've only recently joined human resources, and the-the job we're looking for has five plus years. What, what other human resources experience, do you have, possibly from the military that you could apply here?"
A9,867.38835,879.903517,"Veteran: Uh-uh, absolutely. So um, I was INTL, still am an NTL. Um, but uh, I- I contribute a lot of the human resources side of things to that role, um, cause I kind of stepped off the job site, I went more of a-"
A9,880.330741,886.085707,"Veteran: -uh, I am kind of the family counselor, um, a guidance coach, um-"
A9,886.437539,892.544338,"Veteran: -uh, enrolling people in training, uh, making sure that, you know, training, helping spreadsheets, or- "
A9,892.745385,897.872079,"Veteran: -um, training medical uh, travel, um, uh-"
A9,898.073126,904.607149,"Veteran: -ensuring that they're meeting the requirements of PT, you know, um-"
A9,906.542225,912.724416,"Veteran: -dress and appearance, excuse me, uh, things like that, so I took a lot of that, experience-"
A9,913.000855,915.714988,"Veteran: -uh, from human resources to there."
IRR,915.890904,918.504513,"Interviewer: Ok, good, that's a good answer."
IRR,922.625974,930.743241,"Interviewer: And then, uh, we're [inaudible] the end, so normally I like to end interviews with uh, is there anything you'd like me to tell you- you would like me to know about yourself?"
IRR,931.01968,933.884598,"Interviewer: What are you interests, what are your hobbies, what do you do?"
IRR,934.23643,940.896107,"Veteran: Absolutely, um, I mean, so uh, currently um, I work full time and I uh, am-am doing an MBA, so-"
IRR,941.197677,946.676204,"Veteran: A lot of my time is uh, sewed up in work and homework, but uh-"
IRR,947.279345,955.673051,"Veteran: I- I like to smoke and cook meat, uh, that's kind of my new hobby I've gotten into in the last 4 or 5 months, something I kind of relax to, on like, Sunday-"
IRR,956.251061,959.291894,"Veteran: -and it, you know, provides food throughout the rest of the week, um-"
IRR,960.020689,966.403927,"Veteran: -um, I do sports, um, learning all that kind of stuff, um, and just experiencing new things, uh-"
IRR,966.604974,971.329575,"Veteran: -I like travelling, and going and seeing random- different places that most people would overlook-"
IRR,972.083501,978.768309,"Veteran: -um, I enjoy spending time with my wife, and the dogs, um, for the most part, I mean, that's me in a nutshell."
IRR,978.893963,980.426945,"Veteran: Work and family life."
IRR,981.356787,992.665673,"Interviewer: Ok, cool. And then the question I normally end with is ""is there anything about the company you'd like to know"", but in this case, I really can't answer anything. Uh, but hey, let's say I do know something, uh, what would you like to know about this company?"
IRR,993.419598,1005.608064,"Veteran: Uh, so I- I usually preface it with, uh, ""what are uh, what are the goals and attributes that you are looking for in this type""-  ""or in a person for this type of position"", um-"
IRR,1006.010158,1014.328471,"Veteran: -uh, that [inaudible] usually preface a job interview, you know, what-who are you looking for, as an employer, um, that I could bring to the team. "
IRR,1014.856219,1015.333706,"Veteran: Um-"
IRR,1017.771399,1025.13474,"Veteran: Yeah uh, I mean, that's really all I have unfortunately, um, um, yeah-"
IRR,1025.260394,1026.139974,"Interviewer: Mm-kay."
IRR,1026.919031,1034.81012,"Interviewer: Yeah, one of the big differences is, uh, I found, is that uh, uh, being out of the military, is you get to interview the company as well as they get to interview you."
IRR,1035.011167,1045.440473,"Veteran: Yeah, absolutely, and like, if it had been a real company for this, I would have had a list of questions and stuff to go on, but I had a one-page pamphlet, but it's not a whole lot of-"
IRR,1045.867697,1054.412189,"Veteran: -information, but, yeah, I mean, I would ask, you know, uh, what retention rate's like, uh, what do you do to keep people- benefits, "
IRR,1055.015329,1060.569249,"Veteran: -you know, um, what are you looking for in a person that's filling this position, you know? Um-"
IRR,1061.850922,1068.837301,"Veteran: -yeah, I don't know, [inaudible] report of- like you know, I would ask traditionally, but yeah."
IRR,1069.540965,1080.573411,"Interviewer: Mm-hmm. Yeah, I've had a couple things like that uh, like one company I wanted to work for, and then I ju- as I learned more about this company, I'm like ""I just don't want to work for them"". "
IRR,1081.050897,1091.907427,"Veteran: Yeah, you know, I found- so I got out, uh, about 4 months ago, um and, I've been on the job hunt for a while, and it was a couple of us like ""I don't think so"", you know?"
IRR,1092.183867,1100.20061,"Veteran: And look where I got- got picked up by Texas A&M, which is- I mean really, as far as the military goes, I mean, it's a structure organization that's-"
IRR,1100.20061,1103.71893,"Veteran: -got the same benefits pretty much. Pretty easy to transition."
IRR,1104.774426,1115.907396,"Interviewer: Yeah, yeah-yeah I've, had a lot of fun sometimes, working IT for startups. And there's no organization, and-and I'm just sitting there trying to give them some level of guidance to turn people-"
IRR,1116.510537,1119.852941,"Interviewer: -make sure that everyone's at least headed in this direction."
IRR,1119.852941,1128.975442,"Veteran: Yeah, and then, yeah, no, it's been interesting, I mean like you said, I was in Afghanistan 4 months ago, now I'm here in human resources, uh-"
IRR,1129.478059,1134.50423,"Veteran: -helping students find out what they're doing with their lives, so- been interesting to say the least."
IRR,1135.459203,1141.54087,"Interviewer: Yep. alright, I don't think I have any other questions for you, um- "
IRR,1143.023591,1146.667565,"Interviewer: -so yeah. Uh, [laughs]"
IRR,1146.843481,1149.406829,"Veteran: Happy Veteran's Day, thank you for uh, your time-"
IRR,1149.507352,1150.211016,"Interviewer: Happy Veteran's Day."
IRR,1150.713633,1154.081168,"Veteran: And uh, I guess i go get someone? Do you-"
IRR,1154.307346,1169.109421,"Interviewer: Yeah. I think so, I-I don't know, this is my first one, I-I uh, unfortunately, I was supposed to have a- start this about uh, 8 o'clock- or 9 o'clock this morning, and I had a meeting, that was from 8 to 9, that went from planning to war room."
IRR,1169.235075,1172.703133,"Interviewer: I've solved the problems, so you're actually my first interview today."
IRR,1173.708367,1177.101033,"Veteran: Yeah, let me uh- I'll go, I'll go [inaudible], like i said, have a great day."
IRR,1177.528258,1178.910455,"Interviewer: You have a good one too."
