Type,Start,End,Transcript
A3,568.847509,570.359784,"Veteran: I no wait. Hold on"
A3,571.001847,571.999226,"Veteran: doing the math minus 45"
A3,574.028892,574.916559,"Veteran: I'd say about like"
A3,576.40764,583.474069,"Veteran: ninety to one hundred, and that's only because I was covering down for my senior uh leader,"
A3,584.248284,587.120735,"Veteran: he ended up having to go for about a month"
A3,587.977234,588.661685,"Veteran: um"
A3,590.480655,603.142378,"Veteran: uh as an advanced party to go overseas because the way it breaks up it's uh some people go in ahead to lay the groundwork down and get the passover um, because there's always somebody"
A3,603.81,604.445204,"Veteran: um"
A3,605.759251,610.267403,"Veteran: boots on ground uh where it's at. You know this in this instance. It's it was a"
A3,611.175018,613.029,"Veteran: it's it Kuwait the"
A3,614.821684,625.042323,"Veteran: the one from 2015 2016. That's the one that I'm talking about. He left me in charge because I was uh the most senior uh guy and I had to uh"
A3,625.317849,633.197141,"Veteran: make sure that everybody was aside from doing their work. Okay, Um, their their mental health, their physical health,"
A3,633.855411,643.1061,"Veteran: you know everything having to do uh with stuff back home and making sure they were ready to go for that following month, us to go into uh"
A3,644.489963,646.072055,"Veteran: into Kuwait into the"
A3,647.957101,649.306055,"Veteran: They say kuwait is a war zone"
A3,650.196216,651.512756,"Veteran: they classified as that. But"
A3,652.452785,658.70261,"Veteran: It's just a very big desert, and it's hot, so it's like Death Valley."
Q4,659.622692,665.512214,"Interviewer: So uh So you finished up there? Um! Did you enjoy the work you were doing. Um."
A4,666.502112,668.44,"Veteran: Oh, yeah, I love the work."
A4,669.792216,670.635001,"Veteran: I love the work."
A4,672.22582,679.517905,"Veteran: Oh, go ahead! And I was saying, I love the work uh when it's just me, and i'm in charge of myself, and I have to"
A4,680.120073,680.703539,"Veteran: ah"
A4,682.162206,694.156933,"Veteran: fix issues that fix problems that I could run that I could like actually um put my hands on um. What I didn't like was uh politics, and how to like"
A4,696.47,704.190563,"Veteran: get things done a certain way and not um upset people that I had to deal with."
A4,705.028361,706.556844,"Veteran: Uh so."
A4,707.458225,710.91539,"Veteran: But I mean, there's politics everywhere, right? So I mean,"
Q5,711.441507,712.049908,"Interviewer: of course."
Q5,713.083442,717.528011,"Interviewer: So okay. So you finished up. You came back to California."
Q5,718.229916,718.852031,"Interviewer: Um,"
Q5,719.707284,723.750408,"Interviewer: You had a electronics role. The HVC um"
Q5,725.181646,727.16643,"Interviewer: thing that we're talking about had some um."
Q5,728.025423,729.329495,"Interviewer: Some of the huge stuff"
Q5,730.102464,733.812713,"Interviewer: is that when you chose to kind of get out of the"
Q5,735.79999,740.203418,"Interviewer: field stuff and did your uh did your role uh at home depot for a little while?"
A5,741.554866,742.66445,"Veteran: Yeah. So"
A5,743.852577,747.167615,"Veteran: in the the way that home depot fit into it was um"
A5,748.716045,751.421435,"Veteran: I had bills to pay um. I"
A5,752.653198,761.143385,"Veteran: was in on my own had a dog um had a car payment, you know. So uh, I started off as a part time uh"
A5,762.583351,775.595404,"Veteran: part time, and then work my way up to full time, starting in the paint department. Then that full time position as a cashier? It was the head cashier it was fun. It was uh it was okay in home."
A5,777.193703,778.101318,"Veteran: Um,"
A5,779.03262,780.830396,"Veteran: having to deal with the"
A5,782.266621,785.732512,"Veteran: Irate customers um"
A5,787.956667,797.046528,"Veteran: badger my other uh employees, and then it gets to me. Then it's already escalated right. They they want to de-escalate the situation."
A5,797.53649,799.603558,"Veteran: Um! But Sometimes they"
A5,800.244374,810.61,"Veteran: they say things, and then they they disrespect, Mind you, I was uh the only male, or there was two females. I was a head cashier, and there was another cashier. So everybody else was"
A5,810.969936,815.618968,"Veteran: eighteen, nineteen years old in college, and they were all, you know. And so"
A5,816.242329,821.220496,"Veteran: this older dude, I mean home depot Usually contractors come out and stuff like that, you know. So they"
A5,822.064528,825.358371,"Veteran: they uh saying inappropriate things sometimes, and"
A5,826.147547,829.27807,"Veteran: I only learned about this by by asking my cashier like, hey?"
A5,830.614558,839.432633,"Veteran: Let me know if you need support you know like you don't have to do this alone you don't have to put up with some guy coming to you uh."
A5,839.644576,842.181658,"Veteran: Saying obcene things And um."
A5,843.409681,845.860739,"Veteran: So when I saw that the"
A5,847.551296,848.880303,"Veteran: the culture to where"
A5,849.654519,853.981896,"Veteran: you can't really respond back in any negative way to defend yourself."
A5,854.860836,858.03624,"Veteran: Um wouldn't change. Then I uh"
A5,859.211901,861.342551,"Veteran: I began looking for another job."
A5,862.282581,867.245787,"Veteran: I talked to a former uh Nco. Or former leader of mine."
A5,867.948939,869.730507,"Veteran: And he was working at um"
A5,870.538384,873.02809,"Veteran: the last job the their own storage"
A5,874.125207,877.961375,"Veteran: And I got in good with them and it was more along the lines of when I"
A5,879.198125,890.282743,"Veteran: did uh in uh in the military, and it's something that I knew I had experience in, and I uh I could catch on quickly. So So that's what the home depot"
Q6,891.283862,893.782296,"Interviewer: Gotcha,"
Q6,896.113669,903.382067,"Interviewer: what uh you, you you you've got your epa certification done some uh"
Q6,904.492898,905.562586,"Interviewer: electrical"
Q6,906.329321,910.350004,"Interviewer: and uh other level tool work, fire alarms"
Q6,911.166608,914.476659,"Interviewer: security so like that as well as HVC"
Q6,915.506453,916.981327,"Interviewer: which one do you enjoy more?"
A6,919.643081,920.440984,"Veteran: Um,"
A6,924.21731,924.866853,"Veteran: You know what just,"
A6,926.337986,931.420878,"Veteran: I would say, if it electrical would be"
A6,932.185119,932.860844,"Veteran: Um"
A6,934.485324,938.686782,"Veteran: the one that I would have to say. I enjoy more just because of the fact that"
A6,939.442297,939.965921,"Veteran: Um!"
A6,942.637649,943.092703,"Veteran: It's,"
A6,944.303272,945.20964,"Veteran: it's easy."
A6,946.847834,950.892205,"Veteran: Mechanical would be easier right. It's like this, this move or not. But then,"
A6,951.383414,954.723387,"Veteran: um! If you don't get the right voltage, you know something pops"
A6,958.053385,960.354836,"Veteran: It costs a lot of money to clean that you know but"
A6,961.175181,971.451922,"Veteran: um when you do get everything right and um you go through the theory of operations how everything is going to work. And um, you apply"
A6,972.151334,972.905602,"Veteran: uh"
A6,973.836904,980.831023,"Veteran: that to the job that you have at hand, and it works, you know. It's like a instinct gratification. Um"
A6,981.908192,983.386806,"Veteran: for me so."
A6,985.077363,985.786749,"Veteran: Um"
A6,986.47868,987.380061,"Veteran: a lot of these."
A6,989.498245,990.444508,"Veteran: There was a"
A6,992.982837,1006.012344,"Veteran: a lot more that I needed to do then just what that is. You know what I have on my on my resume is like verbatim what the actual job. Um uh requires, or"
A6,1006.711756,1007.937285,"Veteran: you know. But you're"
A6,1008.901002,1018.88601,"Veteran: every every low voltage tank and the top that I've had. It's uh, okay, we have a little to stick, but we don't have instruction guys. So you have to go in and put in the stand and do it in the cement and do all that stuff"
A6,1019.338571,1028.768787,"Veteran: to even get your stuff uh mounted um like a like an access card uh for a gate for a control gate. So you're over there digging up"
A6,1030.464331,1031.597603,"Veteran: concrete, uh"
A6,1032.280807,1033.122346,"Veteran: and then uh,"
A6,1033.756928,1037.787585,"Veteran: let it sit and stuff like that. So it's it's It's really an all day process, you know."
A6,1038.292508,1041.337007,"Veteran: And some of these things um"
A6,1042.043899,1049.22752,"Veteran: like the hard labor things I I didn't know that I needed to know, but i'm grateful that uh I"
A6,1049.724962,1053.038753,"Veteran: uh experience that, and I know how to do that, you know. So I mean"
A6,1053.938888,1055.54,"Veteran: um um"
A6,1056.005955,1063.022515,"Veteran: self-reliant. Now to where I could go ahead and do all these things in my own in my own home now."
Q7,1065.135711,1076.383651,"Interviewer: So um and And you know, in this, in this day and time all these systems become more more technical. Um, even HVAC systems, the the the reliance on"
Q7,1077.11049,1087.995633,"Interviewer: uh fire alarm, and and these different smart controllers, and how that integrates into the building management system. Um and all that just becomes more and more technical."
Q7,1088.696292,1089.418145,"Interviewer: Um."
Q7,1091.328125,1100.95657,"Interviewer: So do you have any experience uh in in working, in monitoring all of those items like back to a main building management system."
A7,1102.84411,1104.366359,"Veteran: Um,"
A7,1105.604355,1106.538151,"Veteran: I have some"
A7,1107.530543,1110.282062,"Veteran: when we were crossing over. Okay, So for um"
A7,1112.50497,1120.028946,"Veteran: uh, when I serve uh at <NAME>, which is the one that works from two thousand eighteen to two thousand and twenty."
A7,1120.663528,1121.248242,"Veteran: Um"
A7,1122.942539,1125.089397,"Veteran: We did a whole cross over"
A7,1125.795042,1126.563024,"Veteran: um."
A7,1128.011717,1138.135111,"Veteran: So <NAME> is uh uh almost like a as as big as a campus right. They have a five five different locations"
A7,1138.633801,1149.159,"Veteran: uh in the fresno area, and so it's not just one hospital. It's five different hospitals that are specific to whatever they are, and uh, what we needed to do was pair over"
A7,1149.593747,1153.10826,"Veteran: uh the complete system to"
A7,1155.179068,1158.403095,"Veteran: Simmons. Simmons did um"
A7,1162.0348,1169.738305,"Veteran: a bunch of motherboarding circle boards and a whole new uh interactive uh system, the whole new UI"
A7,1170.50878,1187.199914,"Veteran: um! And when they did that they were monitoring everything on their laptop. Uh, and we had to do all that at night when the hospital wasn't as busy um, so I It was shown a little bit about that I haven't um"
A7,1188.400508,1189.948939,"Veteran: delved into it since."
A7,1190.711934,1195.126582,"Veteran: Uh, and that was only specific with with Simmons and their um"
A7,1196.236166,1196.849553,"Veteran: uh"
A7,1198.978957,1204.061849,"Veteran: their software that they renew so. But i'd be. Oh, i'm!"
A7,1205.554177,1208.901629,"Veteran: If someone is willing to teach me, i'm willing to learn so it doesn't matter"
A7,1209.648417,1214.257553,"Veteran: uh what it is, you know, even if it's something that's outside of my scope. I i'll"
A7,1215.203817,1220.762957,"Veteran: put in the work to go ahead and uh put my best foot forward and get the job done."
Q8,1220.979886,1233.257619,"Interviewer: Yeah and <NAME> is is a pretty common one that I see a lot of that or <NAME> controls a lot of system that we work on so that's good"
Q8,1234.222583,1242.019592,"Interviewer: So we already talked about UK certification, you've got you OCEA-10 um"
Q8,1243.352339,1245.838306,"Interviewer: Bilingual in Spanish and English?"
BCV,1245.904382,1246.318294,"Veteran: Correct"
Q8,1248.109836,1254.600278,"Interviewer: And then you've got a few other certifications as well. Uh fork lifts some other items"
Q8,1255.367013,1273.918259,"Interviewer: uh that's great, especially uh, I'm sure in California they're great. I just have a few other questions and then we'll wrap it up. Um so that's great just wanted to cover that."
Q8,1275.450482,1282.831085,"Interviewer: So uh <NAME> what uh I guess a few questions. What are you looking for compensation wise?"
A8,1287.61601,1288.604661,"Veteran: What is"
A8,1289.7504,1290.171793,"Veteran: um"
A8,1291.010838,1293.515505,"Veteran: Uh, You know what I wish."
A8,1297.152198,1298.552268,"Veteran: What would be the ah"
A8,1300.212904,1301.48,"Veteran: entry level."
A8,1302.945722,1310.896077,"Veteran: What would you pay for uh a guy that like what? What is one of your workers uh make right now, as far as uh"
A8,1313.01052,1315.959021,"Veteran: at least, what year to experience I don't know"
Q9,1317.320443,1332.813476,"Interviewer: uh it really varies and I'd have to get with my HR department and see exactly what levels we have. Um, just kind of curious where you're at, where you're at currently, and where you would like to be, I guess, taken into a a new role"
A9,1332.843397,1334.789533,"Veteran: Somewhere around"
A9,1335.742029,1336.554893,"Veteran: Um"
A9,1337.209423,1338.893746,"Veteran: between"
A9,1341.263768,1344.703478,"Veteran: I'd say fifty, five and sixty five, you know. But that could be,"
A9,1346.3504,1348.77403,"Veteran: I think i'm open to uh, whatever you uh"
A9,1350.501989,1355.203383,"Veteran: whatever uh seems fair, whatever uh works for you, whatever we become."
A9,1355.93895,1356.943809,"Veteran: Come to an agreement on"
Q10,1357.730491,1357.92498,"Interviewer: Ok"
Q10,1360.286275,1361.858393,"Interviewer: And if you were uh"
Q10,1363.47664,1375.856604,"Interviewer: we had a position for you, and it it all work for everybody, and you'd want to, uh, you know, make a move to a new role. Um! How quickly would you be able to to start?"
A10,1377.74913,1380.531817,"Veteran: I would be able to start a"
A10,1380.96069,1385.389052,"Veteran: as soon as me meeting with you. Um, I I'm not working right now."
IRR,1385.77803,1391.363351,"Interviewer: Oh you're not working right now. So you're not still at the mini storage right?"
IRR,1391.802197,1392.44052,"Veteran: No I am not"
IRR,1392.949183,1395.941319,"Interviewer: Ok alright so you wouldn't need to put in like a two weeks notice right>"
IRR,1395.96002,1396.417568,"Veteran: No I would not"
IRR,1398.207863,1398.447234,"Interviewer: Okay,"
IRR,1399.371056,1418.328733,"Interviewer: well cool. We'll uh i'll wrap it up. So I don't uh, we don't drag it on too long. Uh, but I I appreciate your time. I appreciate you uh you telling me about your background, and uh, we'll follow up as far as the the next steps on everything. Appreciate your time."
