Type,Start,End,Transcript
A6,309.043497,318.9,"Veteran: Uh correctly, the first time and in and within the time standard or the time allotted to get the stuff to get the job done."
A6,319.386027,320.513717,"Veteran: Um uh."
A6,320.7,328.56,"Veteran: And made it more more fun, because then you're interacting with your your subordinates and your workers."
A6,329.051943,329.801051,"Veteran: Uh."
A6,330.24,331.11,"Veteran: And your soldiers."
A6,332.16,339.15,"Veteran: And they get to see you struggle with the same things that they struggle with potentially and it makes them want to work harder."
Q7,343.5,345.45,"Interviewer: Definitely that makes sense okay."
Q7,346.95,347.94,"Interviewer: And so kind of."
Q7,349.47,361.02,"Interviewer: From you know teamwork and leadership to communication can you think of a time where you had to communicate the same information, so you had to deliver the same message."
Q7,361.44,377.1,"Interviewer: But to different audiences and how did you vary your style for those different audiences so maybe you were speaking to a peer group versus superiors versus potentially subordinates or you know contractors civilians, how did you kind of tailor that communication."
A7,378.15,391.32,"Veteran: So that's a good question one you have to understand who you're communicating with and what level of understanding they have of the the."
A7,392.07,405.54,"Veteran: way you're communicating uh are they the in the the banking world are they the CEO or are they the the Teller at the at the bank counter you know how do you how do you communicate."
A7,406.02,424.44,"Veteran: Effectively, and what words, do you use to get your point across what keywords would would make sense to someone, that is not in the the hierarchy uh up high or down mid level or starting out so."
A7,425.49,429.09,"Veteran: Really, you kind of have to engage your audience and as you're."
A7,431.04,445.68,"Veteran: interacting with them, you can chew off of their body language or how they respond to what you're saying, if you can, if you're able to take it up a notch or bring it down and bring it down to a little bit lower level potentially."
A7,446.76,448.05,"Veteran: If that makes sense."
BCI,451.26,463.05,"Interviewer: yeah and can you think of like a specific example where you have to do that, and maybe you know, like what the situation was and then what action you took and how you kind of tailor that message."
A7,463.8,471.03,"Veteran: So yeah so you know kind of like a relating back to being a drill sergeant and showing someone how to."
A7,471.583928,472.389421,"Veteran: Uh."
A7,473.82,481.95,"Veteran: How to read a map, you know you have to read a certain way to ensure that you get the."
A7,483.81,502.98,"Veteran: The grid or the coordinates correct so as opposed to someone that did not know how to read the map, without training versus a a peer where you could just tell them hey, this is the grid coordinates that we're going to you don't have to."
A7,504.6,518.58,"Veteran: You can just tell them the grid coordinates and they understand what you're talking about, as opposed to someone just coming into the military or it could be cub scouts, for that matter, and teaching teaching your child how to read a map."
A7,519.011355,519.784628,"Veteran: Uh."
A7,520.356528,527.04,"Veteran: or whatever you have to goes back to knowing your audience and what they can can understand."
A7,529.2,545.22,"Veteran: The outcome is is they, they were able to figure out there, and you were able to teach them how to use the to read the map and and then apply it in a situation where you give them coordinate or give them coordinates and they have to go out and find."
A7,545.769832,559.17,"Veteran: Uh a assigned as a letter number combination when it come back basically a hands on test, uh and they have a certain standard that they would have to meet to to be able to pass."
Q8,562.68,563.46,"Interviewer: Okay yeah got it."
Q8,564.6,567.66,"Interviewer: I definitely am not someone who's good at reading maps so."
Q8,568.65,572.04,"Interviewer: I would be someone who you'd really have to to walk through."
Q8,572.383321,573.277418,"Interviewer: Um."
Q8,574.2,590.46,"Interviewer: And so kind of another question more on like your adaptability, can you describe a time where you had to change your approach towards attacks or just in general, based upon feedback that you had received."
A8,592.65,594.703532,"Veteran: This uh is."
A8,595.29,598.110767,"Veteran: Once i've had uh."
A8,598.59,601.26,"Veteran: Progressed in my career there's there's times, where."
A8,601.783815,602.500704,"Veteran: Uh."
A8,603.84,614.01,"Veteran: The approach certain approaches do not work, and you have you have to figure out what approach works with with an array."
A8,614.832802,616.68,"Veteran: Of individual people."
A8,617.064017,617.788961,"Veteran: Uh."
A8,617.94,625.457254,"Veteran: For an organization, so I would say that was when I went from being a uh."
A8,626.73,633.21,"Veteran: platoon sergeant and being in charge of a smaller group of soldiers to a."
A8,634.374062,641.85,"Veteran: Uh company first sergeant having a larger group uh that approaches a lot different because you."
A8,643.47,644.885745,"Veteran: Your uh."
A8,645.75,646.77,"Veteran: day to day."
A8,648.51,666.69,"Veteran: Being interactive changes from being every day, you see, see those those soldiers and go from being having having 40 to 130 it's kind of hard to have a personal relationship with all of them, that you try to."
A8,667.455659,668.180602,"Veteran: Um."
A8,669.12,674.22,"Veteran: But the approach is is is getting to know them and how you can."
A8,675.035348,675.728072,"Veteran: Uh."
A8,678.12,686.49,"Veteran: work with them to get jobs done or get the mission done really but also have a having that sympathy."
A8,686.843875,687.431885,"Veteran: Uh."
A8,687.57,691.89,"Veteran: You know everybody has a bad day, and you have to be able to understand when that day is."
Q9,697.26,699.75,"Interviewer: yeah definitely um and."
Q9,700.95,715.05,"Interviewer: And you know from your experience kind of looking at where you're at and where you want to be what would you say is like your five year goal and how do you plan to reach that."
A9,717.27,721.2,"Veteran: So my five year goal is uh to uh."
A9,723.93,730.89,"Veteran: to learn as much about the organization or the company and uh continue to."
A9,731.97,742.5,"Veteran: improve and move up in the in the chain and don't be satisfied with where you're at trying to improve move to one or two levels above above the uh."
A9,743.64,745.08,"Veteran: The position that you're working at."
A9,745.628754,746.458412,"Veteran: Uh."
A9,746.94,751.92,"Veteran: As as far as a as a job oriented goal you don't want to."
A9,752.918465,753.369541,"Veteran: You."
A9,754.11,760.32,"Veteran: You if you kind of stay stagnant then you're staying stagnant you're not you're not improving."
A9,761.13,774.09,"Veteran: yourself or the organization, if you stay stagnant because you're not opening it up for some someone new to come in with new fresh ideas or maybe you have a new fresh idea for the organization and you're just not in a position to affect change."
A9,774.7876,776.841607,"Veteran: Uh and."
A9,778.23,779.523899,"Veteran: Just uh."
A9,779.88,780.78,"Veteran: To be."
A9,781.66651,782.278685,"Veteran: Uh."
A9,782.88,785.7,"Veteran: Good Member of society and help help folks."
A9,787.56,795.78,"Veteran: that's that's my five five year goal as a professional work worker and then as a."
A9,796.415087,796.978932,"Veteran: Uh."
A9,797.28,799.8,"Veteran: family is going to."
A9,801.21,805.5,"Veteran: be financially secure and provide for my family."
Q10,810.527324,815.25,"Interviewer: Awesome okay well when kind of last question for you."
Q10,815.642205,830.04,"Interviewer: Um obviously you know, being in the military environment, um there is a certain you know rank and way of doing things that you have to follow, can you tell me about a time."
BCV,830.366617,831.019066,"Veteran: Um."
Q10,831.12,840.78,"Interviewer: Where you had to maybe express a disagreement or a difference of opinion with someone who was superior to you and how did you go about that."
A10,842.37,861.48,"Veteran: So yes, so that I mean that that happens uh, more often than not, then than most that have never served in the military that happens, a lot that you don't always agree with with what the orders or what the regulation that covers how to do things is written."
A10,862.111095,863.97,"Veteran: Uh so you."
A10,866.97,877.214089,"Veteran: If it's a order or a regulation that you don't really agree with, then you take it up with your immediate supervisor and try and come to a a uh."
A10,878.01,884.34,"Veteran: understanding of how how that can either a be changed or how it can affect."
A10,885.45,887.67,"Veteran: What was trying to be done."
A10,888.023805,889.20788,"Veteran: Uh you know."
A10,889.38,892.29,"Veteran: It could cost somebody their life, but if it is."
A10,893.85,900.21,"Veteran: To that that point in you know if it's to that point, and you have to kind of stick to your guns and kind of."
A10,900.831144,901.733296,"Veteran: Uh."
A10,902.07,917.7,"Veteran: bring up you know the the hey this, this is what it's going, this is what may or may not happen, so you gotta have a plan and how that's going to affect affect affect things, but if."
A10,918.99,919.8,"Veteran: If it's a."
A10,921.72,930.15,"Veteran: If it's one of those ones where where you're told to do something and then 20 minutes later they come back to say to do it, a different way then."
A10,930.54,939.36,"Veteran: that's where you kind of have to sit down and have that conversation that our conversation with that that superior and and find out."
A10,940.29,959.19,"Veteran: What exactly they want and and how they want it and then be able to express well, we can do option A this goal costs or option B, how can we or option C how can we make those two come together and have a option B that works great for everyone."
Q11,962.73,963.27,"Interviewer: Okay."
Q11,964.005959,976.83,"Interviewer: Great well uh those are all of like the the formal questions that I had for you and I, I appreciate you kind of taking the time to walk me through your background and answer those questions."
BCV,977.216044,978.214855,"Veteran: Yes."
Q11,978.263185,987.33,"Interviewer: Is there any questions that you have for me or anything you feel like we didn't discuss that you feel would be important for any interviewer to know about you."
A11,989.225945,993.84,"Veteran: I think, just like for me is the work ethic."
A11,994.534144,995.226867,"Veteran: That uh."
A11,996.12,999.45,"Veteran: I work hard and I enjoy what I do."
A11,999.971221,1000.696165,"Veteran: I kind of."
A11,1001.01,1006.32,"Veteran: I kind of I kind of try and make it fun for everybody, no matter what what's going on that's just my."
A11,1007.808668,1012.59,"Veteran:  You know that's how I get things done is if it's if it's not fun that it's not really worth doing."
A11,1013.173251,1016.22,"Veteran: And if uh if you're not having fun you're not working so."
A11,1018.46534,1021.260401,"Veteran: That's it."
A11,1021.77,1022.58,"Veteran: I guess."
IRR,1024.26,1029.75,"Interviewer: awesome and I apologize if you heard, I have a little person in the background here talking."
