Type,Start,End,Transcript
A5,274.270625,278.42075,"Veteran: So I'm from Dallas, Texas, uh, born and raised um-"
A5,279.2835,281.93125,"Veteran: I'm also first generation, here at Texas A&M."
A5,282.719625,287.182125,"Veteran: Um, and some of the things I like to do is hiking-"
A5,287.82175,291.005,"Veteran: I play videogames, I like to stay, I guess-"
A5,291.406625,296.315375,"Veteran: A lot of like, entertainment, like science fiction, is what really gets my attention."
Q6,298.3235,299.944875,"Interviewer: Alright, cool. Um- "
Q6,302.51825,308.28975,"Interviewer: Uh, did you learn anything in your military experience, that you think would make you a better fit for this job?"
A6,309.673125,315.60825,"Veteran: Yeah. I know the biggest thing, I'd say, um, that I learned from the military is like-"
A6,316.634625,321.26075,"Veteran: I guess, just having that initiative, like that [inaudible] I had before-"
A6,321.840875,324.682,"Veteran: And like, my time- time management skills."
A6,325.66375,331.941,"Veteran: Uh, just cause, like, in the military you gotta be 15 minutes early to everything you go to."
A6,332.20875,339.482625,"Veteran: If something's due, you gotta make sure you meet that deadline, you know- you have a lot of people that are counting on you."
A6,339.958625,347.425875,"Veteran: And it's a lot of um, just stepping up to the plate and like, taking in that responsibility that um, y-"
A6,347.5895,349.597625,"Veteran: It's like, if you don't do it, nobody else is gonna do it."
A6,350.757875,351.219,"Veteran: Um-"
BCI,351.36775,351.5165,"Interviewer: Yeah."
A6,352.43875,353.50975,"Veteran: Especially, like-"
A6,354.387375,361.89925,"Veteran: I guess, right now in my position, um, I'm a corporal who talks directly to a master sergeant, so there's like a-"
A6,362.330625,363.639625,"Veteran: a full-grade gap-"
A6,364.621375,365.454375,"Veteran: Um-"
A6,366.3915,372.177875,"Veteran: so a lot of things, as like, sergeants, and staff sergeants gotta do, it falls onto me- "
A6,372.713375,373.79925,"Veteran: And uh- "
A6,375.257,380.82025,"Veteran: I've been able to manage it, like keep up with it, aside from like, my regular responsibilities. "
A6,382.01025,384.21175,"Veteran: So, there's a lot that um-"
A6,385.58025,387.4545,"Veteran: That I've learned, and-"
A6,388.43625,392.883875,"Veteran: Just uh, honestly- just about myself, I've also uh, I just-"
A6,393.13675,396.543125,"Veteran: You know, like, can't really get that experience unless you actually throw em into it."
A6,397.53975,402.463375,"Veteran: Um, so I can say, like, that I've been in these types of situations where it's like-"
A6,403.266625,406.241625,"Veteran: Somebody needs to step up, I've always been able to stand out on top-"
IRR,408.22,414.25925,"Interviewer: Good. And then uh, using my last question during an interview, is uh, is there anything about the company you'd like to know?"
IRR,415.166625,420.521625,"Interviewer: Obviously, I can't answer for them. Uh, do remember that, you know, interviews work both ways."
IRR,420.834,427.155875,"Interviewer: As much as I'm interviewing you for the position, you're interviewing the company for, is this a place you wanna work at."
IRR,428.807,436.289125,"Veteran: I guess one thing I do like to ask, is say, ok- so this is like a software- a softare uh-"
IRR,436.899,437.82125,"Veteran: position, right?"
IRR,438.341875,449.42375,"Veteran: And eventually, in my career, say I don't like working in software, do I have the, the ability to, maybe move into like, something like quality engineering, or-"
IRR,450.01875,455.805125,"Veteran: Uh, or hardware, or something like, more innovative type of design?"
IRR,456.281125,458.066125,"Interviewer: That would be a great question, yes."
IRR,458.676,464.045875,"Interviewer: You know, what's the- what's the uh, horizontal and vertical movement possibility?"
IRR,465.13175,469.192625,"Veteran: And then likewise, another question I would ask is, uh, how is the commuting?"
IRR,469.192625,472.6585,"Veteran: Because I know the only place I have internet is at NASA, and they were like-"
IRR,473.10475,479.962125,"Veteran: It was a really big community, and they're like really open, they'll take you in, it doesn't matter who you are, like everybody will-"
IRR,480.66125,483.4875,"Veteran: Uh, ask questions. But then, I've also heard-"
IRR,484.261,488.39625,"Veteran: uh, stories, like from SpaceX, um, where they were- "
IRR,489.11025,492.71,"Veteran: like 12 hour shifts, everyday, and it's like, you know-"
IRR,493.8405,501.114375,"Veteran: Everybody's trying to get to, it's like- it's same community, but different kind of goals, and different expectations I guess."
IRR,501.4565,512.211125,"Interviewer: Yeah, yeah. As a consultant I get to see a lot of different work spaces. Um, and there's ones that are like ""hey, everyone's just having fun, we're just doing our job, we're having fun, everyone relaxes""-"
IRR,512.4045,518.02725,"Interviewer: And other places where everything has to be signed in triplicate and everything has to be CYA- um-"
IRR,518.62225,526.312625,"Interviewer: And so yeah, there's definitely a wide variety in-in workplace environments. Like, just how the people treat each other, how everything goes."
IRR,528.305875,539.5365,"Interviewer: Alright. Uh, well I think that pretty much covers it, uh, wish I had some more questions- let me think, is there any other questions I could ask you in interview style? Um..."
IRR,542.526375,546.988875,"Interviewer: Gotta pick something out of here. Well, you've covered pretty much everything that's in your resume."
IRR,548.059875,557.639375,"Interviewer: Oh, I will say one thing about your resume. If you are focused on software jobs, um, the skill section that you have would be best put at the top."
IRR,558.755,569.584,"Interviewer: Um, a lot of software jobs are very very technical, and it's really a matter of matching skills, so if you put that at the top, people will see that quicker, and think ""oh wow! I need a guy with that skill""-"
IRR,569.658375,579.07425,"Interviewer: ""Oh I need a guy with that skill"". Uh, the uh, being a consultant, I send out a lot of resumesbecause, you know, I have to hire to the client I'm working for."
IRR,579.148625,581.75175,"Interviewer: We have our skills at the top- the technical stuff that we've done."
IRR,582.421125,587.196,"Interviewer: Uh, just you know, technologies or, or software that we're familiar with."
IRR,588.0885,591.792375,"Interviewer: Uh, other than that, yeah, that looks good."
IRR,592.922875,593.931311,"Interviewer: Alright, uh"
